Preço;Condomínio;Tamanho;Quartos;Banheiros;Suítes;Vagas;Elevador;Mobiliado;Piscina;Novo;Distrito;Negociação;Latitude;Longitude;Região;Classe;Preço_m2
3100;650;114;3;3;1;2;1;1;1;0;Carrão;Aluguel;-23.551712;-46.545053;Leste;Popular;27.19
1200;130;40;1;2;1;1;0;0;0;0;Carrão;Aluguel;-23.543084;-46.539058;Leste;Popular;30.0
2200;0;106;3;2;1;1;1;0;1;0;Carrão;Aluguel;-23.557605;-46.539931;Leste;Popular;20.75
1350;320;50;2;2;1;1;1;0;0;0;Carrão;Aluguel;-23.551984;-46.522097;Leste;Popular;27.0
1500;870;77;3;2;1;2;1;0;1;0;Carrão;Aluguel;-23.555098;-46.528565;Leste;Popular;19.48
1900;546;61;2;2;1;1;0;0;1;0;Carrão;Aluguel;-23.554469;-46.545331;Leste;Popular;31.15
3000;1500;198;3;2;1;3;0;0;1;0;Carrão;Aluguel;-23.551712;-46.545053;Leste;Popular;15.15
1200;100;35;2;2;1;1;0;0;0;0;Carrão;Aluguel;-23.548841;-46.541492;Leste;Popular;34.29
1500;870;78;3;2;1;2;0;0;1;0;Carrão;Aluguel;-23.555098;-46.528565;Leste;Popular;19.23
1300;583;72;2;2;1;1;1;0;1;0;Carrão;Aluguel;-23.562782;-46.531425;Leste;Popular;18.06
1280;560;62;2;2;1;1;1;0;1;0;Carrão;Aluguel;-23.562428;-46.532338;Leste;Popular;20.65
1200;450;50;2;2;1;1;1;0;0;0;Carrão;Aluguel;-23.555806;-46.529708;Leste;Popular;24.0
1300;0;65;3;2;1;1;0;0;0;0;Cidade Líder;Aluguel;-23.552162;-46.476099;Leste;Popular;20.0
850;415;50;2;2;1;1;1;0;0;0;Cidade Líder;Aluguel;-23.562946;-46.479356;Leste;Popular;17.0
900;465;48;2;2;1;1;1;0;0;0;Cidade Líder;Aluguel;-23.562975;-46.479401;Leste;Popular;18.75
1400;360;66;3;2;1;1;1;0;1;0;Cidade Líder;Aluguel;-23.559894;-46.511703;Leste;Popular;21.21
1800;480;82;3;2;1;1;1;1;0;0;Cidade Líder;Aluguel;-23.553679;-46.467287;Leste;Popular;21.95
1200;0;64;3;2;1;1;0;0;0;0;Cidade Líder;Aluguel;-23.558014;-46.475743;Leste;Popular;18.75
700;0;30;1;2;1;1;0;0;0;0;Cidade Líder;Aluguel;-23.573224;-46.481089;Leste;Popular;23.33
500;0;50;1;2;1;1;0;0;0;0;Cidade Líder;Aluguel;-23.559095;-46.48816;Leste;Popular;10.0
1200;290;46;2;2;1;1;1;0;0;0;Cidade Líder;Aluguel;-23.562211;-46.479378;Leste;Popular;26.09
1100;300;50;2;2;1;1;1;0;0;0;Cidade Líder;Aluguel;-23.562208;-46.479379;Leste;Popular;22.0
1500;530;63;3;2;1;1;1;0;1;0;Cidade Líder;Aluguel;-23.564779;-46.476772;Leste;Popular;23.81
1100;498;47;2;2;1;1;0;0;0;0;Cidade Líder;Aluguel;-23.564017;-46.467957;Leste;Popular;23.4
1100;442;67;2;2;1;1;0;0;0;0;Cidade Líder;Aluguel;-23.555285;-46.479096;Leste;Popular;16.42
1300;415;48;2;2;1;1;0;0;0;0;Cidade Líder;Aluguel;-23.563018;-46.478423;Leste;Popular;27.08
1200;350;56;2;2;1;1;0;0;0;0;Cidade Líder;Aluguel;-23.562596;-46.478924;Leste;Popular;21.43
1300;0;70;3;2;1;1;0;0;0;0;Cidade Líder;Aluguel;-23.552162;-46.476099;Leste;Popular;18.57
1800;482;82;3;2;1;1;1;1;0;0;Cidade Líder;Aluguel;-23.553284;-46.466516;Leste;Popular;21.95
1346;0;49;2;2;1;1;0;0;0;0;Cidade Líder;Aluguel;-23.55686;-46.476183;Leste;Popular;27.47
1000;330;50;2;2;1;1;0;0;1;0;Cidade Líder;Aluguel;-23.576242;-46.490775;Leste;Popular;20.0
1350;400;47;2;2;1;1;0;0;0;0;Cidade Líder;Aluguel;-23.562596;-46.478924;Leste;Popular;28.72
1000;0;70;2;2;1;1;0;0;0;0;Cidade Líder;Aluguel;-23.551332;-46.477462;Leste;Popular;14.29
850;415;50;2;2;1;1;0;0;0;0;Cidade Líder;Aluguel;-23.562596;-46.478924;Leste;Popular;17.0
950;430;60;2;2;1;1;1;0;1;0;Cidade Líder;Aluguel;-23.564779;-46.476772;Leste;Popular;15.83
700;250;47;2;2;1;1;1;0;0;0;Cidade Líder;Aluguel;-23.564088;-46.477392;Leste;Popular;14.89
1850;490;92;3;2;1;1;1;1;0;0;Cidade Líder;Aluguel;-23.55675;-46.489407;Leste;Popular;20.11
780;320;50;2;2;1;1;1;0;0;0;Cidade Líder;Aluguel;-23.563544;-46.479948;Leste;Popular;15.6
900;0;48;2;2;1;1;0;0;0;0;Cidade Líder;Aluguel;-23.55686;-46.476183;Leste;Popular;18.75
1000;395;55;2;2;1;1;1;0;1;0;Cidade Líder;Aluguel;-23.564779;-46.476772;Leste;Popular;18.18
1000;530;62;3;2;1;1;1;0;1;0;Cidade Líder;Aluguel;-23.564779;-46.476772;Leste;Popular;16.13
1100;480;62;3;2;1;1;1;0;1;0;Cidade Líder;Aluguel;-23.564779;-46.476772;Leste;Popular;17.74
1500;375;55;2;2;1;1;1;0;1;0;Cidade Líder;Aluguel;-23.564779;-46.476772;Leste;Popular;27.27
550;100;48;2;2;1;1;0;0;0;0;Cidade Tiradentes;Aluguel;-23.6006;-46.39428;Leste;Popular;11.46
600;110;46;2;2;1;1;0;0;0;0;Cidade Tiradentes;Aluguel;-23.600594;-46.394294;Leste;Popular;13.04
700;0;48;2;2;1;1;0;0;0;0;Cidade Tiradentes;Aluguel;-23.60452;-46.399058;Leste;Popular;14.58
6000;0;152;2;2;1;1;1;1;0;0;Cidade Tiradentes;Aluguel;-23.588704;-46.40328;Leste;Padrão;39.47
800;50;46;2;2;1;1;0;0;0;0;Cidade Tiradentes;Aluguel;-23.590671;-46.396841;Leste;Popular;17.39
2000;615;74;3;2;1;1;1;0;1;0;Cidade Tiradentes;Aluguel;-23.609832;-46.405243;Leste;Popular;27.03
1200;330;70;2;2;1;1;0;0;1;0;Cidade Tiradentes;Aluguel;-23.610718;-46.408223;Leste;Popular;17.14
3000;500;60;1;2;1;2;0;0;1;0;Cidade Tiradentes;Aluguel;-23.590012;-46.405122;Leste;Popular;50.0
750;50;45;2;2;1;1;0;0;0;0;Cidade Tiradentes;Aluguel;-23.582514;-46.402498;Leste;Popular;16.67
850;0;54;2;2;1;1;0;0;0;0;Cidade Tiradentes;Aluguel;-23.598796;-46.419974;Leste;Popular;15.74
750;0;48;2;2;1;1;0;0;0;0;Cidade Tiradentes;Aluguel;-23.600057;-46.420926;Leste;Popular;15.62
600;100;49;2;2;1;1;0;0;0;0;Cidade Tiradentes;Aluguel;-23.595545;-46.42033;Leste;Popular;12.24
700;0;48;2;2;1;1;0;0;0;0;Cidade Tiradentes;Aluguel;-23.600983;-46.422829;Leste;Popular;14.58
750;0;50;2;2;1;1;0;0;0;0;Cidade Tiradentes;Aluguel;-23.598558;-46.424069;Leste;Popular;15.0
750;0;48;2;2;1;1;0;0;0;0;Cidade Tiradentes;Aluguel;-23.598124;-46.424234;Leste;Popular;15.62
700;250;45;2;2;1;1;0;0;0;0;Cidade Tiradentes;Aluguel;-23.59477;-46.424304;Leste;Popular;15.56
1100;350;50;2;2;1;1;0;0;0;0;Cidade Tiradentes;Aluguel;-23.582576;-46.417478;Leste;Popular;22.0
1300;387;50;2;2;1;1;0;0;0;0;Cidade Tiradentes;Aluguel;-23.582576;-46.417478;Leste;Popular;26.0
950;359;60;2;2;1;1;0;0;0;0;Cidade Tiradentes;Aluguel;-23.582576;-46.417478;Leste;Popular;15.83
1300;387;50;2;2;1;1;0;0;0;0;Cidade Tiradentes;Aluguel;-23.582576;-46.417478;Leste;Popular;26.0
950;380;50;2;2;1;1;0;0;0;0;Cidade Tiradentes;Aluguel;-23.582576;-46.417478;Leste;Popular;19.0
900;195;48;2;2;1;1;0;1;0;0;Cidade Tiradentes;Aluguel;-23.580279;-46.418321;Leste;Popular;18.75
18000;1890;245;4;5;2;4;1;0;1;0;Cidade Tiradentes;Aluguel;-23.575461;-46.411681;Leste;Padrão;73.47
16000;1739;230;4;3;2;4;1;0;1;0;Cidade Tiradentes;Aluguel;-23.573977;-46.412727;Leste;Padrão;69.57
870;0;50;2;2;1;1;0;0;0;0;Cidade Tiradentes;Aluguel;-23.568059;-46.397274;Leste;Popular;17.4
650;170;60;2;2;1;1;1;0;0;0;Cidade Tiradentes;Aluguel;-23.56698;-46.393903;Leste;Popular;10.83
720;180;40;2;2;1;1;0;1;0;0;Cidade Tiradentes;Aluguel;-23.566541;-46.401387;Leste;Popular;18.0
700;0;48;2;2;1;1;0;0;0;0;Cidade Tiradentes;Aluguel;-23.566205;-46.400635;Leste;Popular;14.58
700;150;46;2;2;1;1;0;0;0;0;Cidade Tiradentes;Aluguel;-23.569245;-46.41746;Leste;Popular;15.22
628;172;52;2;2;1;1;0;0;0;0;Cidade Tiradentes;Aluguel;-23.5684;-46.419426;Leste;Popular;12.08
700;182;38;2;2;1;1;1;0;0;0;Cidade Tiradentes;Aluguel;-23.563591;-46.403328;Leste;Popular;18.42
850;0;40;2;2;1;1;0;0;0;0;Ermelino Matarazzo;Aluguel;-23.495003;-46.475877;Leste;Popular;21.25
1300;0;48;2;2;1;1;1;1;0;0;Ermelino Matarazzo;Aluguel;-23.483647;-46.490683;Leste;Popular;27.08
900;650;50;2;2;1;1;1;0;1;0;Ermelino Matarazzo;Aluguel;-23.506507;-46.487313;Leste;Popular;18.0
1200;0;52;2;2;1;1;1;0;0;0;Ermelino Matarazzo;Aluguel;-23.483649;-46.490709;Leste;Popular;23.08
1350;0;50;2;2;1;1;1;0;1;0;Ermelino Matarazzo;Aluguel;-23.501495;-46.384906;Leste;Popular;27.0
800;520;55;2;2;1;1;1;0;1;0;Ermelino Matarazzo;Aluguel;-23.50547;-46.470505;Leste;Popular;14.55
920;650;52;2;2;1;1;1;0;1;0;Ermelino Matarazzo;Aluguel;-23.506507;-46.487313;Leste;Popular;17.69
1300;0;48;2;2;1;1;0;0;0;0;Ermelino Matarazzo;Aluguel;-23.486856;-46.469821;Leste;Popular;27.08
1000;0;50;2;2;1;1;0;0;0;0;Ermelino Matarazzo;Aluguel;-23.488885;-46.468045;Leste;Popular;20.0
1100;0;64;2;2;1;1;0;0;0;0;Ermelino Matarazzo;Aluguel;-23.488885;-46.468045;Leste;Popular;17.19
1200;180;48;2;2;1;1;0;0;0;0;Ermelino Matarazzo;Aluguel;-23.498043;-46.468908;Leste;Popular;25.0
2000;320;48;2;2;1;1;0;1;0;0;Ermelino Matarazzo;Aluguel;-23.483649;-46.490709;Leste;Popular;41.67
900;0;65;2;2;1;1;0;0;0;0;Ermelino Matarazzo;Aluguel;-23.488885;-46.468045;Leste;Popular;13.85
1500;0;62;3;2;1;1;0;0;0;0;Ermelino Matarazzo;Aluguel;-23.502494;-46.476288;Leste;Popular;24.19
1000;0;55;2;2;1;1;0;0;0;0;Ermelino Matarazzo;Aluguel;-23.518462;-46.474342;Leste;Popular;18.18
1200;452;50;2;2;1;1;1;0;1;0;Ermelino Matarazzo;Aluguel;-23.505297;-46.473889;Leste;Popular;24.0
1500;0;53;2;2;1;1;0;0;0;0;Ermelino Matarazzo;Aluguel;-23.488885;-46.468045;Leste;Popular;28.3
1240;0;53;2;2;1;1;0;0;0;0;Ermelino Matarazzo;Aluguel;-23.48889;-46.468044;Leste;Popular;23.4
1300;0;44;2;2;1;1;0;0;0;0;Ermelino Matarazzo;Aluguel;-23.483649;-46.490709;Leste;Popular;29.55
1350;420;50;2;2;1;1;1;0;1;0;Ermelino Matarazzo;Aluguel;-23.486781;-46.470096;Leste;Popular;27.0
1600;370;70;2;2;1;1;1;0;1;0;Ermelino Matarazzo;Aluguel;-23.486951;-46.469086;Leste;Popular;22.86
855;470;50;2;2;1;1;1;1;0;0;Ermelino Matarazzo;Aluguel;-23.491355;-46.47177;Leste;Popular;17.1
1300;0;50;2;2;1;1;1;1;1;0;Ermelino Matarazzo;Aluguel;-23.491362;-46.47179;Leste;Popular;26.0
1600;0;52;2;2;1;1;1;0;0;0;Ermelino Matarazzo;Aluguel;-23.493198;-46.479309;Leste;Popular;30.77
999;0;70;2;2;1;1;0;0;0;0;Ermelino Matarazzo;Aluguel;-23.494694;-46.478125;Leste;Popular;14.27
888;0;70;2;2;1;1;0;0;0;0;Ermelino Matarazzo;Aluguel;-23.494694;-46.478125;Leste;Popular;12.69
999;0;70;2;2;1;1;0;0;0;0;Ermelino Matarazzo;Aluguel;-23.494694;-46.478125;Leste;Popular;14.27
888;0;70;2;2;1;1;0;0;0;0;Ermelino Matarazzo;Aluguel;-23.494694;-46.478125;Leste;Popular;12.69
4500;1080;107;3;2;1;1;1;0;0;0;Iguatemi;Aluguel;-23.585672;-46.681216;Leste;Popular;42.06
8000;1400;132;3;2;1;1;0;0;0;0;Iguatemi;Aluguel;-23.585672;-46.681216;Leste;Padrão;60.61
8000;1400;132;3;2;1;1;0;0;0;0;Iguatemi;Aluguel;-23.585672;-46.681216;Leste;Padrão;60.61
8000;1400;132;3;2;1;1;0;0;0;0;Iguatemi;Aluguel;-23.585672;-46.681216;Leste;Padrão;60.61
8000;1400;132;3;2;1;1;0;0;0;0;Iguatemi;Aluguel;-23.585672;-46.681216;Leste;Padrão;60.61
8000;1400;132;3;2;1;1;0;0;0;0;Iguatemi;Aluguel;-23.585672;-46.681216;Leste;Padrão;60.61
8000;1400;132;3;2;1;1;0;0;0;0;Iguatemi;Aluguel;-23.585672;-46.681216;Leste;Padrão;60.61
5890;550;87;2;2;1;1;0;1;0;0;Iguatemi;Aluguel;-23.584482;-46.682312;Leste;Padrão;67.7
8000;1400;132;3;2;1;1;0;0;0;0;Iguatemi;Aluguel;-23.585672;-46.681216;Leste;Padrão;60.61
4200;1031;120;3;3;1;1;1;0;0;0;Iguatemi;Aluguel;-23.582532;-46.683292;Leste;Popular;35.0
6700;0;130;3;3;1;1;0;0;0;0;Iguatemi;Aluguel;-23.584482;-46.682312;Leste;Padrão;51.54
4500;1100;87;2;2;1;1;1;0;0;0;Iguatemi;Aluguel;-23.662795;-46.544242;Leste;Popular;51.72
7200;1080;131;3;3;1;1;0;0;0;0;Iguatemi;Aluguel;-23.584482;-46.682312;Leste;Padrão;54.96
4800;550;90;2;2;1;1;0;1;0;0;Iguatemi;Aluguel;-23.584482;-46.682312;Leste;Popular;53.33
6500;885;107;3;3;1;1;0;0;0;0;Iguatemi;Aluguel;-23.584482;-46.682312;Leste;Padrão;60.75
7200;1080;131;3;3;1;1;0;0;0;0;Iguatemi;Aluguel;-23.584482;-46.682312;Leste;Padrão;54.96
4500;1100;87;2;2;1;1;0;0;0;0;Iguatemi;Aluguel;-23.663746;-46.544625;Leste;Popular;51.72
7500;1080;131;3;3;1;1;1;0;0;0;Iguatemi;Aluguel;-23.585672;-46.681216;Leste;Padrão;57.25
4200;1031;120;3;2;1;1;0;0;0;0;Iguatemi;Aluguel;-23.584482;-46.682312;Leste;Popular;35.0
5500;550;90;2;2;1;1;0;1;0;0;Iguatemi;Aluguel;-23.584482;-46.682312;Leste;Padrão;61.11
8000;1400;132;3;2;1;1;0;0;0;0;Iguatemi;Aluguel;-23.585672;-46.681216;Leste;Padrão;60.61
4300;600;90;2;2;1;1;1;0;0;0;Iguatemi;Aluguel;-23.583294;-46.682813;Leste;Popular;47.78
4500;1100;87;2;2;1;1;1;0;0;0;Iguatemi;Aluguel;-23.583798;-46.681529;Leste;Popular;51.72
6500;0;92;1;2;1;1;0;0;0;0;Iguatemi;Aluguel;-23.5857;-46.6826;Leste;Padrão;70.65
8000;0;116;2;2;1;1;0;1;0;0;Iguatemi;Aluguel;-23.5857;-46.6826;Leste;Padrão;68.97
21000;0;223;3;2;1;1;0;0;0;0;Iguatemi;Aluguel;-23.5857;-46.6826;Leste;Padrão;94.17
14000;0;100;2;2;1;1;0;0;0;0;Iguatemi;Aluguel;-23.5857;-46.6826;Leste;Padrão;140.0
10000;0;70;1;2;1;1;0;1;0;0;Iguatemi;Aluguel;-23.5857;-46.6826;Leste;Padrão;142.86
11000;0;100;2;2;1;1;0;0;0;0;Iguatemi;Aluguel;-23.5857;-46.6826;Leste;Padrão;110.0
45000;0;443;4;2;1;1;0;0;0;0;Iguatemi;Aluguel;-23.5857;-46.6826;Leste;Alto Padrão;101.58
20000;2800;250;4;6;4;4;1;0;1;0;Iguatemi;Aluguel;-23.583577;-46.683324;Leste;Padrão;80.0
6000;1100;43;1;2;1;1;0;0;1;0;Iguatemi;Aluguel;-23.58383;-46.683541;Leste;Padrão;139.53
5500;1120;44;1;2;1;1;1;1;0;0;Iguatemi;Aluguel;-23.58383;-46.683541;Leste;Padrão;125.0
7200;1900;62;1;2;1;2;0;1;0;0;Iguatemi;Aluguel;-23.58383;-46.683541;Leste;Padrão;116.13
4393;1044;42;1;2;1;2;0;0;0;0;Iguatemi;Aluguel;-23.58383;-46.683541;Leste;Popular;104.6
800;160;38;2;2;1;1;0;0;0;0;Itaim Paulista;Aluguel;-23.512663;-46.393631;Leste;Popular;21.05
900;0;46;2;2;1;1;0;0;0;0;Itaim Paulista;Aluguel;-23.483159;-46.378916;Leste;Popular;19.57
660;240;41;2;2;1;1;0;0;0;0;Itaim Paulista;Aluguel;-23.509727;-46.380503;Leste;Popular;16.1
1000;290;38;2;2;1;1;0;0;0;0;Itaim Paulista;Aluguel;-23.513366;-46.39198;Leste;Popular;26.32
650;75;43;2;2;1;1;0;0;0;0;Itaim Paulista;Aluguel;-23.586101;-46.404623;Leste;Popular;15.12
630;220;41;2;2;1;1;0;0;0;0;Itaim Paulista;Aluguel;-23.509679;-46.379846;Leste;Popular;15.37
1000;0;48;2;2;1;1;0;0;0;0;Itaim Paulista;Aluguel;-23.513114;-46.37971;Leste;Popular;20.83
940;160;41;2;2;1;1;0;0;0;0;Itaim Paulista;Aluguel;-23.509727;-46.380503;Leste;Popular;22.93
1100;450;57;2;2;1;1;1;1;0;0;Itaquera;Aluguel;-23.553362;-46.459186;Leste;Popular;19.3
1800;325;56;2;2;1;1;0;0;0;0;Itaquera;Aluguel;-23.553302;-46.45926;Leste;Popular;32.14
1150;350;57;2;2;1;1;0;0;0;0;Itaquera;Aluguel;-23.544431;-46.44919;Leste;Popular;20.18
1200;0;58;2;2;1;1;0;0;0;0;Itaquera;Aluguel;-23.547261;-46.453256;Leste;Popular;20.69
900;365;58;2;2;1;1;1;0;0;0;Itaquera;Aluguel;-23.550551;-46.460679;Leste;Popular;15.52
900;0;35;1;2;1;1;0;0;0;0;Itaquera;Aluguel;-23.539029;-46.460712;Leste;Popular;25.71
1200;500;88;3;2;1;1;0;0;0;0;Itaquera;Aluguel;-23.530534;-46.444307;Leste;Popular;13.64
800;100;35;2;2;1;1;0;0;0;0;Itaquera;Aluguel;-23.529224;-46.451101;Leste;Popular;22.86
1400;200;52;2;2;1;1;1;0;1;0;Itaquera;Aluguel;-23.529153;-46.455747;Leste;Popular;26.92
850;400;55;2;2;1;1;1;0;0;0;Itaquera;Aluguel;-23.546251;-46.452843;Leste;Popular;15.45
1300;0;60;3;2;1;1;0;0;0;0;Itaquera;Aluguel;-23.524621;-46.468413;Leste;Popular;21.67
1000;352;53;2;2;1;1;1;0;0;0;Itaquera;Aluguel;-23.523094;-46.447735;Leste;Popular;18.87
1200;380;49;2;2;1;1;0;0;0;0;Itaquera;Aluguel;-23.524194;-46.449671;Leste;Popular;24.49
1200;490;88;3;2;1;1;1;0;0;0;Itaquera;Aluguel;-23.531855;-46.443749;Leste;Popular;13.64
1000;500;63;3;2;1;1;1;0;1;0;Itaquera;Aluguel;-23.533541;-46.458703;Leste;Popular;15.87
1250;0;55;2;2;1;1;1;0;0;0;Itaquera;Aluguel;-23.546233;-46.452881;Leste;Popular;22.73
1300;0;47;2;2;1;1;0;0;1;0;Itaquera;Aluguel;-23.545408;-46.449034;Leste;Popular;27.66
1000;412;50;2;2;1;1;0;0;1;0;Itaquera;Aluguel;-23.544236;-46.448497;Leste;Popular;20.0
1180;420;47;2;2;1;1;1;0;0;0;Itaquera;Aluguel;-23.530674;-46.455267;Leste;Popular;25.11
600;325;50;2;2;1;1;1;0;0;0;Itaquera;Aluguel;-23.556274;-46.457923;Leste;Popular;12.0
1100;340;55;2;2;1;1;1;0;0;0;Itaquera;Aluguel;-23.544431;-46.44919;Leste;Popular;20.0
1200;450;70;2;2;1;1;0;0;0;0;Itaquera;Aluguel;-23.538738;-46.636159;Leste;Popular;17.14
1000;0;38;2;2;1;1;0;0;0;0;Itaquera;Aluguel;-23.559323;-46.434741;Leste;Popular;26.32
1700;300;53;2;2;1;1;0;0;1;0;Itaquera;Aluguel;-23.550846;-46.460805;Leste;Popular;32.08
900;260;50;2;2;1;1;0;0;0;0;Itaquera;Aluguel;-23.545408;-46.449034;Leste;Popular;18.0
